epoch,variant,train_loss,train_metric,valid_loss,valid_metric,lr,timestamp
95,srnn-sfa-e-only-skip-per-neuron,0.080741,0.212656,0.079215,0.210143,0.00010000,2026-05-02T00:24:22Z
95,srnn-std-e-only-per-neuron,0.946556,0.748681,0.995536,0.765668,0.00010000,2026-05-02T00:24:22Z
95,srnn-std-e-only-skip-per-neuron,0.080354,0.212038,0.078812,0.209531,0.00010000,2026-05-02T00:24:22Z
107,srnn-e-only-per-neuron,0.948302,0.745691,0.995688,0.761943,0.00010000,2026-05-02T00:32:13Z
107,srnn-e-only-skip-per-neuron,0.079648,0.210959,0.078189,0.208581,0.00010000,2026-05-02T00:32:13Z
107,srnn-sfa-e-only-per-neuron,0.954722,0.749491,1.001649,0.765721,0.00010000,2026-05-02T00:32:13Z
107,srnn-sfa-e-only-skip-per-neuron,0.080721,0.212623,0.079199,0.210116,0.00010000,2026-05-02T00:32:13Z
107,srnn-std-e-only-per-neuron,0.938608,0.745598,0.990220,0.763654,0.00010000,2026-05-02T00:32:13Z
107,srnn-std-e-only-skip-per-neuron,0.080105,0.211650,0.078586,0.209197,0.00010000,2026-05-02T00:32:13Z
119,srnn-e-only-per-neuron,0.941783,0.743288,0.989775,0.759994,0.00010000,2026-05-02T00:40:04Z
119,srnn-e-only-skip-per-neuron,0.079281,0.210403,0.077881,0.208137,0.00010000,2026-05-02T00:40:04Z
119,srnn-sfa-e-only-per-neuron,0.948611,0.747221,0.996991,0.764179,0.00010000,2026-05-02T00:40:04Z
119,srnn-sfa-e-only-skip-per-neuron,0.080717,0.212614,0.079188,0.210096,0.00010000,2026-05-02T00:40:04Z
119,srnn-std-e-only-per-neuron,0.931795,0.742938,0.985410,0.761840,0.00010000,2026-05-02T00:40:04Z
119,srnn-std-e-only-skip-per-neuron,0.079758,0.211112,0.078256,0.208721,0.00010000,2026-05-02T00:40:04Z
