epoch,variant,train_loss,train_metric,valid_loss,valid_metric,lr,timestamp
0,srnn-e-only-skip,0.081672,0.214130,0.080125,0.211609,0.00015000,2026-04-27T17:23:49Z
0,srnn-e-only-skip-per-neuron,0.081741,0.214359,0.080071,0.211592,0.00015000,2026-04-27T17:23:49Z
0,srnn-e-only-skip-echo,0.081978,0.214788,0.080403,0.212204,0.00015000,2026-04-27T17:23:49Z
0,srnn-no-dales-skip,0.082533,0.215532,0.080831,0.212759,0.00015000,2026-04-27T17:23:49Z
0,srnn-no-adapt-no-dales-skip,0.102740,0.244448,0.098786,0.239110,0.00015000,2026-04-27T17:23:49Z
0,srnn-skip,0.082357,0.215183,0.080798,0.212657,0.00015000,2026-04-27T17:23:49Z
0,srnn-sfa-e-only-skip,0.094292,0.233236,0.091271,0.228958,0.00015000,2026-04-27T17:23:49Z
0,srnn-std-e-only-skip,0.082133,0.214983,0.080468,0.212242,0.00015000,2026-04-27T17:23:49Z
1,srnn-e-only-skip,0.081547,0.213931,0.079922,0.211275,0.00030000,2026-04-27T17:29:13Z
1,srnn-e-only-skip-per-neuron,0.081564,0.214062,0.079822,0.211173,0.00030000,2026-04-27T17:29:13Z
1,srnn-e-only-skip-echo,0.081834,0.214544,0.080184,0.211826,0.00030000,2026-04-27T17:29:13Z
1,srnn-no-dales-skip,0.082130,0.214885,0.080257,0.211833,0.00030000,2026-04-27T17:29:13Z
1,srnn-no-adapt-no-dales-skip,0.096025,0.235346,0.089194,0.225612,0.00030000,2026-04-27T17:29:13Z
1,srnn-skip,0.082125,0.214824,0.080434,0.212080,0.00030000,2026-04-27T17:29:13Z
1,srnn-sfa-e-only-skip,0.091917,0.229832,0.088169,0.224352,0.00030000,2026-04-27T17:29:13Z
1,srnn-std-e-only-skip,0.081943,0.214668,0.080194,0.211781,0.00030000,2026-04-27T17:29:13Z
2,srnn-e-only-skip,0.081340,0.213604,0.079724,0.210958,0.00030000,2026-04-27T17:34:34Z
2,srnn-e-only-skip-per-neuron,0.081290,0.213596,0.079602,0.210801,0.00030000,2026-04-27T17:34:34Z
2,srnn-e-only-skip-echo,0.081586,0.214117,0.079953,0.211420,0.00030000,2026-04-27T17:34:34Z
2,srnn-no-dales-skip,0.081586,0.214013,0.079842,0.211170,0.00030000,2026-04-27T17:34:34Z
2,srnn-no-adapt-no-dales-skip,0.087801,0.223607,0.083554,0.217198,0.00030000,2026-04-27T17:34:34Z
2,srnn-skip,0.081756,0.214251,0.080096,0.211550,0.00030000,2026-04-27T17:34:34Z
2,srnn-sfa-e-only-skip,0.088449,0.224750,0.084951,0.219450,0.00030000,2026-04-27T17:34:34Z
2,srnn-std-e-only-skip,0.081633,0.214153,0.079933,0.211340,0.00030000,2026-04-27T17:34:34Z
3,srnn-e-only-skip,0.081181,0.213356,0.079598,0.210758,0.00030000,2026-04-27T17:39:56Z
3,srnn-e-only-skip-per-neuron,0.081098,0.213269,0.079478,0.210589,0.00030000,2026-04-27T17:39:56Z
3,srnn-e-only-skip-echo,0.081380,0.213759,0.079791,0.211133,0.00030000,2026-04-27T17:39:56Z
3,srnn-no-dales-skip,0.081267,0.213510,0.079640,0.210854,0.00030000,2026-04-27T17:39:56Z
3,srnn-no-adapt-no-dales-skip,0.084289,0.218331,0.081864,0.214534,0.00030000,2026-04-27T17:39:56Z
3,srnn-skip,0.081480,0.213828,0.079886,0.211227,0.00030000,2026-04-27T17:39:56Z
3,srnn-sfa-e-only-skip,0.085977,0.221021,0.083330,0.216905,0.00030000,2026-04-27T17:39:56Z
3,srnn-std-e-only-skip,0.081395,0.213754,0.079768,0.211058,0.00030000,2026-04-27T17:39:56Z
4,srnn-e-only-skip,0.081075,0.213193,0.079512,0.210626,0.00030000,2026-04-27T17:45:17Z
4,srnn-e-only-skip-per-neuron,0.080983,0.213071,0.079403,0.210461,0.00030000,2026-04-27T17:45:17Z
4,srnn-e-only-skip-echo,0.081235,0.213506,0.079677,0.210930,0.00030000,2026-04-27T17:45:17Z
4,srnn-no-dales-skip,0.081104,0.213257,0.079532,0.210685,0.00030000,2026-04-27T17:45:17Z
4,srnn-no-adapt-no-dales-skip,0.082982,0.216288,0.081120,0.213326,0.00030000,2026-04-27T17:45:17Z
4,srnn-skip,0.081306,0.213563,0.079752,0.211022,0.00030000,2026-04-27T17:45:17Z
4,srnn-sfa-e-only-skip,0.084530,0.218779,0.082459,0.215497,0.00030000,2026-04-27T17:45:17Z
4,srnn-std-e-only-skip,0.081241,0.213493,0.079657,0.210871,0.00030000,2026-04-27T17:45:17Z
5,srnn-e-only-skip,0.081000,0.213079,0.079452,0.210533,0.00030000,2026-04-27T17:50:40Z
